-1403627.9999999995, 0
-10255.826585231032, 0
9604.36715752512, 0
-73930.19225771425, 0
21719.311350913154, 0
354190.4219737443, 0
965.5060570142144, 0
-158944.10202084194, 0
567239.9795154951, 0
-214468.3410029602, 0
-1531933.3719459502, 0
-209540.48114384685, 0
1024797.354072235, 0
-94907.56338326017, 0
656783.360865659, 0
1293831.2686170463, 0
-24282.465672946855, 0
-1003533.4456206356, 0
-2443018.9412725223, 0
-621440.1360518646, 0
2191233.975657561, 0
91538.61522952396, 0
-352473.3098335757, 0
2569944.2321471903, 0
-395238.62670656526, 0
-3186014.488378636, 0
-339016.7915567178, 0
730923.2530144092, 0
680763.8595412988, 0
785056.3112742909, 0
-569676.8711963509, 0
205065.45294202646, 0
-189726.94660428067, 0
-1948130.9442662867, 0
17694.853867132802, 0
1664288.0931613324, 0
580141.9915671725, 0
-436308.62445904105, 0
46542.73187078259, 0
-255512.76337379773, 0
-231164.8486689443, 0
162032.46345116408, 0
-216447.00886561835, 0
30193.06763787275, 0
103573.61882392851, 0
-473834.72966361797, 0
-121270.46495213867, 0
231353.50101018744, 0
-484727.11231687816, 0
553747.0394232484, 0
-446350.7291682199, 0
-478981.50236251904, 0
-234407.52290688868, 0
352858.70211878937, 0
238598.19464322313, 0
-604139.4453773669, 0
230132.65638642403, 0
-249314.27387130118, 0
190674.11503706867, 0
-201481.87854096078, 0
134354.31720752647, 0
710077.9993001935, 0
-196370.29113252886, 0
-1129150.921569084, 0
-134535.41230760998, 0
329931.8946318259, 0
460023.6532439831, 0
57075.497703828994, 0
-201632.74007063, 0
128000.25866658296, 0
-312040.39146794844, 0
-677993.2684936022, 0
345355.2322437354, 0
988699.6039144507, 0
293143.85310273635, 0
-205087.83637016616, 0
-274298.9880308374, 0
-201585.2034356352, 0
205557.929488198, 0
-173754.37842021394, 0
6603.880015280989, 0
613469.1591863176, 0
-452381.3927213612, 0
-116259.60611966845, 0
-236367.8865898069, 0
47997.11691984303, 0
483481.9654905811, 0
379900.4453457922, 0
-130544.0544302874, 0
175459.72750667416, 0
37449.97396096554, 0
-250782.7523135221, 0
290204.78249812004, 0
107600.72007815454, 0
-131257.44241044665, 0
345236.10635366203, 0
-97802.99601264836, 0
48311.63183854773, 0
210867.18977122183, 0
4604.297558211161, 0
78612.24893322068, 0
-107986.67424340696, 0
185538.54755013797, 0
104519.36933876132, 0
131064.87493575465, 0
-131410.28690925008, 0
-76009.54510360965, 0
-292764.4989401636, 0
110635.21944729105, 0
-279523.48177976947, 0
-352531.2163793474, 0
227135.76032248046, 0
38608.394292112556, 0
-240115.48004184035, 0
-364243.5959018201, 0
293350.69341675955, 0
242317.00407866394, 0
292844.79407718405, 0
75736.94129968029, 0
-353412.7472605895, 0
116791.96136316039, 0
39923.03533299622, 0
-206962.97149135923, 0
131078.5715244536, 0
183422.01472931306, 0
-167537.81779716947, 0
-234977.27734450035, 0
81962.20005569396, 0
132541.20295442644, 0
207102.14722563102, 0
-67938.34820072053, 0
-101589.49776986803, 0
59559.94836429687, 0
-52470.06349108633, 0
-112920.23784472766, 0
258326.83949040453, 0
-53122.95285336462, 0
93086.8830799045, 0
45126.59649405911, 0
90916.28946201602, 0
10354.525723482453, 0
141720.53333342724, 0
160256.40386841688, 0
-50271.72011357576, 0
-309306.74559629586, 0
285517.4481854613, 0
330557.88483431126, 0
82781.423723988, 0
-142671.29241069572, 0
-78536.89152926888, 0
239029.95706322862, 0
53502.601071018755, 0
-125803.54095494057, 0
175392.16744824234, 0
82885.4621086233, 0
247481.60395366995, 0
101230.41074036038, 0
-32283.872668351905, 0
166945.99849643226, 0
20872.33322816431, 0
-63218.333138543625, 0
9564.505669162849, 0
119221.30602459967, 0
12537.08846070327, 0
-29188.48672071725, 0
-78715.16892749512, 0
90716.47650869092, 0
104370.89619263474, 0
12855.4389352394, 0
12206.46614883262, 0
134564.89426637167, 0
107157.6603278495, 0
25465.338426897033, 0
105338.04052187887, 0
179333.63682989683, 0
-114316.21094862808, 0
-13201.581383284607, 0
-64473.746772173974, 0
-13856.399465043847, 0
76181.92095732025, 0
37124.01598027057, 0
-65348.98031247309, 0
-38226.508431193804, 0
-76327.22719756069, 0
53359.9487251588, 0
28483.234498216167, 0
79267.19074538138, 0
-5725.26299929855, 0
37791.439995126544, 0
-149058.7698097923, 0
10461.226965302385, 0
-171854.04996574813, 0
-19052.730291639135, 0
108073.30485373779, 0
60720.30133200057, 0
-87111.76884868066, 0
-69177.83920945865, 0
206702.36398265098, 0
117705.83146331695, 0
-80065.44059512492, 0
45677.64336663135, 0
46877.35356855776, 0
148551.75754188182, 0
34178.764092267724, 0
-22653.168318992048, 0
69916.54463934574, 0
77707.95150655876, 0
17212.90254958016, 0
71144.08222774949, 0
211220.3254860998, 0
135939.97640742984, 0
-6911.527963458273, 0
157240.15439852976, 0
91478.02062153885, 0
49939.55776117222, 0
24276.399942586722, 0
33928.32980056228, 0
33828.833076186835, 0
36201.18279497351, 0
-378854.6343900303, 0
-194327.79115068587, 0
-252841.45142969393, 0
-13235.124036702255, 0
-155895.1231148958, 0
22251.208615396958, 0
180677.68035021, 0
180350.60037900243, 0
197372.90804873424, 0
-103578.29870480689, 0
89884.64872069494, 0
-62544.968584391856, 0
154290.71747545217, 0
-109383.56754371729, 0
-29676.45305573936, 0
-72310.34544514271, 0
76184.955840451, 0
28401.995162725703, 0
48743.755687876896, 0
-30480.230960577377, 0
-72299.60653052956, 0
22506.17476574504, 0
42699.2532191806, 0
-95117.46455520514, 0
111630.92465625837, 0
178916.99897948344, 0
-9148.95024192684, 0
-70547.47971958522, 0
-16723.2411454435, 0
-8953.172907214139, 0
88815.16024110657, 0
23266.83993653363, 0
-310394.7821821225, 0
-22526.45318508037, 0
-16288.482331990643, 0
4362.506870405656, 0
91767.95252483695, 0
161958.3007978418, 0
63291.545789523974, 0
55855.79564589686, 0
-11951.017432844035, 0
22253.353616901968, 0
-115508.94255043742, 0
-44765.78091656693, 0
-80161.68445119612, 0
-14159.042983491634, 0
-40934.148069430674, 0
-33368.71563290976, 0
-51386.30793931804, 0
98139.51827268665, 0
-162846.45218648322, 0
-67729.36958099503, 0
-86364.65189329487, 0
-28344.14638098517, 0
-37857.152124943794, 0
-55715.69011798795, 0
117633.52501865204, 0
-97544.68422532438, 0
-1446.8677476761877, 0
80231.63517815286, 0
-51315.67523942013, 0
-157984.0832580018, 0
-19452.677324799704, 0
-66512.04868557291, 0
116172.2434193858, 0
55998.289419034554, 0
49412.72148083963, 0
46464.28489105517, 0
-134499.95202020605, 0
-150405.49728605477, 0
21067.41723101942, 0
105347.87374301579, 0
271056.14955783985, 0
-42642.15053972135, 0
-51530.16085166281, 0
3677.4585846903537, 0
-9194.90184351406, 0
67852.49964079763, 0
44437.8821656887, 0
27016.5100485011, 0
-126967.69530036236, 0
-76101.1296685336, 0
42295.97061203994, 0
-45824.368317278604, 0
-99168.01158837297, 0
-250408.82883391372, 0
32574.349968561102, 0
66628.0723623434, 0
117692.56118165428, 0
-149592.87123962303, 0
-104277.42258265226, 0
51419.06517834705, 0
105951.95493529752, 0
113981.68809003303, 0
-60719.4980352608, 0
-114538.3462555696, 0
11197.631808081307, 0
31632.801646780154, 0
220635.33367364234, 0
-62069.92172660916, 0
-198452.56566054816, 0
12310.323287991174, 0
53200.64046449894, 0
-195545.41209332255, 0
-182712.9961565168, 0
173833.10876718163, 0
27254.145481851985, 0
102179.73988878317, 0
78581.96739656868, 0
-198887.32883834676, 0
66637.65644752819, 0
70410.38483086643, 0
-94732.74047636004, 0
11226.79025748111, 0
-63468.89092428276, 0
-157782.16866583732, 0
82452.81188114165, 0
20511.64304529903, 0
-31104.183538743648, 0
29654.608731234744, 0
89949.70194593603, 0
-116063.48545784832, 0
-54656.76458857831, 0
20681.297635331222, 0
118339.31841512365, 0
-174085.01916212132, 0
101047.22788300895, 0
330857.17842483177, 0
88517.68658619981, 0
86896.8064801306, 0
-102470.78776654018, 0
40282.79931018468, 0
-48639.594243985106, 0
10902.471896010438, 0
121360.6310424901, 0
-222626.33085637732, 0
-96525.28977545515, 0
-13087.633103363965, 0
46715.603757123296, 0
-19688.800121748875, 0
-66721.94051174144, 0
74810.37651410124, 0
36021.13282941143, 0
-23531.6984578904, 0
6744.158516076027, 0
212499.15553315973, 0
-45770.408134505575, 0
-132050.9639066019, 0
-87654.31817905277, 0
133524.04122393666, 0
63563.76928041638, 0
80628.22565578809, 0
80130.12322593578, 0
-39707.28945621083, 0
140996.03959840108, 0
51392.86481226726, 0
47494.33656790357, 0
134382.7267614004, 0
19895.92284603212, 0
11105.180408986635, 0
-104263.95485707678, 0
-2339.9349509912136, 0
111414.50002110508, 0
126080.74854994187, 0
-21341.370537199902, 0
-19413.87628192966, 0
38226.06196899997, 0
-55355.431298987525, 0
-36518.465632488835, 0
95734.18459865908, 0
13331.278795791586, 0
-5997.851249174531, 0
50559.14127052781, 0
-13723.911361681072, 0
-7531.240642491164, 0
-5790.0341850756595, 0
-59934.07569429066, 0
20034.874976622043, 0
49408.12834178968, 0
34925.41454689801, 0
53472.36725943709, 0
-47095.1618487267, 0
13389.154111623764, 0
-61017.71454091984, 0
3789.183880956628, 0
5169.400376021411, 0
-55674.998875269484, 0
34983.53384828539, 0
-76858.11677465681, 0
-9772.552310404059, 0
16878.620502224447, 0
-49131.64838497298, 0
-112959.4207246533, 0
906.8183632853688, 0
64734.1256280041, 0
-7583.795937080515, 0
21036.115024420094, 0
52193.49534870098, 0
-53554.01003930567, 0
-40378.55126723068, 0
23313.61916228349, 0
-50154.50369585738, 0
15741.373597119238, 0
-35713.73227924465, 0
47964.23540154332, 0
3082.2313908098295, 0
-69841.40926089512, 0
-16680.663113933697, 0
-16374.75885437819, 0
6447.1811398701475, 0
-35155.42914689559, 0
-64591.94022240492, 0
-58756.3654233283, 0
28249.194044194228, 0
12208.191073142068, 0
27622.671397097707, 0
20317.460930243502, 0
-4523.311570338499, 0
111957.69342422255, 0
-26733.914818165315, 0
59664.24969878116, 0
490.69935734545845, 0
-18900.28159392776, 0
-94611.53055471841, 0
-31281.53713160206, 0
48690.346459984954, 0
-48448.00691174701, 0
35409.26803471012, 0
97452.29998610618, 0
-52094.56442517618, 0
-125283.5319067806, 0
-17646.061712326467, 0
-19109.72294171266, 0
41355.26140107144, 0
-25687.82104487795, 0
-5099.2912556487445, 0
-49788.26704309364, 0
4942.022773956906, 0
-54342.47607783758, 0
-88438.44813083594, 0
44453.042583488656, 0
-45206.65941568231, 0
60443.35347350744, 0
-24008.524926910424, 0
-27823.39996600779, 0
-55417.53417971525, 0
7376.222355119313, 0
-104368.60525562883, 0
-29178.7983181133, 0
-50312.215377855624, 0
54235.86505614648, 0
22861.958425610806, 0
53477.710409304884, 0
-80517.03356252683, 0
-24177.257893173763, 0
-20490.71703426952, 0
33842.64587445975, 0
3197.4263940694436, 0
-59019.28407020931, 0
79002.76268483537, 0
-44947.72441248076, 0
-24538.007683481625, 0
-41936.84509543134, 0
-1179.5733767634401, 0
-66978.61860340592, 0
139392.99934582188, 0
133730.8785355478, 0
-23411.592422852904, 0
-66620.0470191748, 0
-139146.26600700576, 0
-45145.82990574423, 0
78120.05152895571, 0
60587.055687955384, 0
-21414.993370249384, 0
88879.26542281953, 0
20842.2598009554, 0
79109.80094961285, 0
19732.586242677044, 0
-209149.8300042309, 0
-65499.50170702389, 0
-13224.96121653618, 0
103330.43227442012, 0
184677.5297380172, 0
179425.13846265257, 0
3257.918240038831, 0
-138998.96953011144, 0
-125107.94198129867, 0
-179943.22242727343, 0
-226285.2505703669, 0
126549.83768379368, 0
4701.351724131091, 0
67144.71808414007, 0
38399.81648402671, 0
-62397.748060134865, 0
56357.500978225595, 0
109639.68560554335, 0
-4253.931309890562, 0
-8055.450983098141, 0
71736.4287771881, 0
-27948.33343585481, 0
71661.66255059812, 0
-544.383596673666, 0
